CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age
15058,M,M,30000,3,0,1,0,0-1 Miles,Europe,55
15059,M,F,30000,3,0,1,0,0-1 Miles,Europe,55
15060,S,M,20000,2,0,1,1,2-5 Miles,Europe,56
15061,M,F,30000,3,0,1,0,0-1 Miles,Europe,55
15062,S,F,30000,3,0,1,0,0-1 Miles,Europe,54
15063,M,F,30000,3,0,1,0,0-1 Miles,Europe,55
15064,M,M,30000,3,0,1,0,0-1 Miles,Europe,55
15065,S,M,10000,1,1,0,1,2-5 Miles,Europe,45
15066,M,F,10000,1,1,1,1,5-10 Miles,Europe,45
15067,S,F,10000,2,2,1,0,0-1 Miles,Europe,45
15068,S,F,20000,0,0,0,1,2-5 Miles,Europe,45
15069,S,M,20000,0,0,1,1,2-5 Miles,Europe,45
15070,S,M,10000,2,2,1,0,0-1 Miles,Europe,46
15071,S,F,30000,0,0,1,0,0-1 Miles,Europe,44
15072,S,F,30000,0,0,1,0,0-1 Miles,Europe,45
15073,M,F,30000,0,0,1,0,0-1 Miles,Europe,45
15074,M,F,10000,3,0,0,2,0-1 Miles,Europe,95
15075,M,F,10000,3,0,0,2,0-1 Miles,Europe,94
15076,M,F,20000,0,0,0,1,1-2 Miles,Europe,46
15077,M,F,30000,0,0,1,0,0-1 Miles,Europe,46
15078,S,M,30000,0,0,0,0,1-2 Miles,Europe,46
15079,M,M,30000,0,0,1,0,0-1 Miles,Europe,46
15080,M,F,40000,0,0,1,0,0-1 Miles,Europe,45
15081,M,F,40000,0,0,1,0,0-1 Miles,Europe,45
15082,M,M,40000,0,0,1,0,0-1 Miles,Europe,46
15083,M,F,40000,0,0,1,0,0-1 Miles,Europe,46
15084,S,F,40000,0,0,1,0,0-1 Miles,Europe,45
15085,S,F,40000,0,0,1,0,0-1 Miles,Europe,46
15086,S,F,50000,0,0,1,0,0-1 Miles,Europe,46
15087,S,F,50000,0,0,0,0,0-1 Miles,Europe,46
15088,S,F,50000,0,0,1,0,0-1 Miles,Europe,46
15089,M,M,50000,0,0,1,0,0-1 Miles,Europe,45
15090,S,M,10000,2,1,1,2,0-1 Miles,Europe,62
15091,M,M,20000,1,1,1,0,2-5 Miles,Europe,47
15092,M,M,80000,3,2,1,1,2-5 Miles,Europe,61
15093,M,M,70000,5,1,1,2,2-5 Miles,Europe,71
15094,M,F,70000,5,1,1,2,10+ Miles,Europe,71
15095,M,F,70000,5,1,0,2,2-5 Miles,Europe,70
15096,M,M,80000,5,0,1,2,10+ Miles,Europe,70
15097,M,F,110000,3,4,1,4,5-10 Miles,Europe,70
15098,S,F,80000,5,0,0,2,10+ Miles,Europe,69
15099,S,M,80000,5,0,1,2,10+ Miles,Europe,69
15100,M,F,110000,3,4,0,4,5-10 Miles,Europe,68
15101,S,M,120000,4,5,1,1,10+ Miles,Europe,68
15102,M,M,130000,4,4,1,4,0-1 Miles,Europe,69
15103,M,M,80000,4,2,1,2,10+ Miles,Europe,62
15104,M,F,80000,4,2,1,2,2-5 Miles,Europe,62
15105,M,F,100000,3,4,1,3,10+ Miles,Europe,60
15106,M,M,170000,3,4,1,4,10+ Miles,Europe,60
15107,M,M,90000,4,2,1,2,2-5 Miles,Europe,62
15108,M,F,130000,4,5,1,2,0-1 Miles,Europe,62
15109,M,F,80000,4,1,1,2,10+ Miles,Europe,63
15110,M,F,100000,3,4,1,4,2-5 Miles,Europe,63
15111,M,F,80000,4,1,1,3,2-5 Miles,Europe,64
15112,M,F,80000,4,1,1,3,2-5 Miles,Europe,63
15113,M,M,80000,5,2,1,2,10+ Miles,Europe,64
15114,M,F,110000,4,5,1,2,10+ Miles,Europe,63
15115,S,M,90000,4,1,1,3,10+ Miles,Europe,65
15116,M,F,100000,3,4,0,4,5-10 Miles,Europe,65
15117,M,F,100000,3,4,1,4,10+ Miles,Europe,66
15118,M,M,170000,5,5,1,4,10+ Miles,Europe,66
15119,M,M,120000,5,5,1,4,10+ Miles,Europe,67
15120,M,F,70000,0,0,1,2,10+ Miles,Pacific,39
15121,S,M,70000,0,0,0,3,10+ Miles,Pacific,39
15122,S,F,70000,0,0,1,3,10+ Miles,Pacific,38
15123,S,M,70000,0,0,1,3,10+ Miles,Pacific,39
15124,S,F,60000,0,0,1,4,10+ Miles,Pacific,40
15125,S,M,80000,0,0,0,3,10+ Miles,Pacific,40
15126,S,M,80000,0,0,1,3,10+ Miles,Pacific,40
15127,S,M,90000,0,0,0,2,10+ Miles,Pacific,40
15128,S,F,70000,0,0,0,4,10+ Miles,Pacific,41
15129,M,F,90000,0,0,0,3,10+ Miles,Pacific,41
15130,S,M,90000,0,0,0,3,10+ Miles,Pacific,41
15131,S,F,80000,0,0,1,3,10+ Miles,Pacific,43
15132,M,F,100000,0,5,1,2,10+ Miles,Pacific,42
15133,M,M,120000,5,5,1,4,10+ Miles,Pacific,42
15134,S,F,90000,0,0,1,3,10+ Miles,Pacific,42
15135,S,M,90000,0,0,0,3,10+ Miles,Pacific,43
15136,M,F,100000,0,5,0,3,10+ Miles,Pacific,43
15137,M,M,100000,0,5,1,3,10+ Miles,Pacific,43
15138,S,F,100000,0,5,1,3,10+ Miles,Pacific,43
15139,M,M,80000,0,0,0,4,10+ Miles,Pacific,44
15140,S,F,80000,0,0,0,4,10+ Miles,Pacific,44
15141,S,F,80000,0,0,1,4,10+ Miles,Pacific,43
15142,M,M,130000,4,5,1,4,10+ Miles,Pacific,43
15143,M,M,90000,0,0,1,4,10+ Miles,Pacific,44
15144,S,F,90000,0,0,1,4,10+ Miles,Pacific,44
15145,S,F,90000,0,0,1,4,10+ Miles,Pacific,44
15146,M,F,100000,0,5,1,4,10+ Miles,Pacific,44
15147,M,M,100000,0,5,1,4,10+ Miles,Pacific,44
15148,M,M,90000,0,0,1,4,10+ Miles,Pacific,45
15149,M,F,90000,0,0,0,4,10+ Miles,Pacific,45
15150,M,F,110000,0,5,0,4,10+ Miles,Pacific,45
15151,M,M,110000,0,5,1,4,10+ Miles,Pacific,43
15152,M,F,110000,0,5,1,4,10+ Miles,Pacific,44
15153,M,F,110000,0,5,0,4,10+ Miles,Pacific,43
15154,M,M,130000,0,5,1,4,10+ Miles,Pacific,44
15155,M,F,70000,5,0,1,2,10+ Miles,North America,74
15156,M,M,90000,5,0,1,2,5-10 Miles,North America,74
15157,M,M,100000,2,3,1,3,5-10 Miles,North America,74
15158,M,F,100000,2,3,1,3,5-10 Miles,North America,74
15159,M,M,100000,2,3,1,3,1-2 Miles,North America,74
15160,M,F,80000,5,0,1,2,5-10 Miles,North America,73
15161,S,F,90000,5,0,1,2,5-10 Miles,North America,73
15162,M,F,100000,2,3,1,3,5-10 Miles,North America,72
15163,M,F,100000,2,3,1,3,5-10 Miles,North America,73
15164,M,F,100000,2,3,1,3,5-10 Miles,North America,71
15165,M,M,100000,2,3,1,3,5-10 Miles,North America,72
15166,M,F,130000,2,3,1,4,0-1 Miles,North America,72
15167,M,F,130000,2,3,1,4,0-1 Miles,North America,72
15168,M,M,70000,4,0,1,2,10+ Miles,North America,70
15169,M,M,40000,3,0,1,2,5-10 Miles,Pacific,62
15170,M,M,80000,2,0,1,2,5-10 Miles,Pacific,60
15171,S,F,80000,2,0,1,2,5-10 Miles,Pacific,61
15172,S,F,30000,0,0,1,2,5-10 Miles,North America,40
15173,S,M,30000,0,0,1,2,5-10 Miles,North America,39
15174,S,F,30000,0,0,1,2,5-10 Miles,North America,40
15175,S,F,70000,0,0,1,2,5-10 Miles,North America,41
15176,M,F,70000,0,0,1,2,5-10 Miles,North America,42
15177,S,M,70000,0,0,0,2,0-1 Miles,North America,42
15178,M,M,80000,2,0,1,2,5-10 Miles,Pacific,60
15179,S,M,70000,2,0,0,2,1-2 Miles,Pacific,59
15180,S,F,70000,2,0,1,2,5-10 Miles,Pacific,59
15181,S,F,70000,2,0,1,2,5-10 Miles,Pacific,59
15182,S,F,70000,2,0,1,2,5-10 Miles,Pacific,59
15183,S,F,70000,2,0,0,2,5-10 Miles,Pacific,58
15184,S,M,130000,0,1,1,1,5-10 Miles,Pacific,57
15185,M,M,130000,0,1,1,1,0-1 Miles,Pacific,57
15186,M,F,130000,0,1,1,2,0-1 Miles,Pacific,57
15187,S,M,80000,0,0,0,1,0-1 Miles,North America,41
15188,S,M,60000,0,0,1,2,5-10 Miles,North America,41
15189,M,F,60000,0,0,1,2,5-10 Miles,North America,41
15190,S,F,60000,0,0,0,2,5-10 Miles,North America,41
15191,S,M,60000,0,0,0,2,5-10 Miles,North America,41
15192,S,F,130000,0,1,0,3,0-1 Miles,Pacific,55
15193,S,M,120000,2,2,1,3,2-5 Miles,North America,49
15194,S,M,120000,2,2,0,3,0-1 Miles,North America,48
15195,S,M,120000,2,2,1,3,2-5 Miles,North America,49
15196,S,M,120000,2,2,1,4,2-5 Miles,North America,49
15197,M,M,60000,2,0,0,2,1-2 Miles,North America,57
15198,M,F,60000,2,0,0,2,1-2 Miles,North America,57
15199,M,M,70000,3,2,1,0,5-10 Miles,North America,58
15200,M,F,70000,3,2,1,0,0-1 Miles,North America,58
15201,S,F,90000,2,0,1,1,2-5 Miles,North America,58
15202,M,M,90000,2,0,1,1,5-10 Miles,North America,57
15203,M,M,90000,2,0,1,1,2-5 Miles,North America,57
15204,M,F,90000,4,4,1,0,1-2 Miles,Pacific,48
15205,S,F,90000,4,4,1,0,1-2 Miles,Pacific,47
15206,M,M,90000,4,4,0,0,0-1 Miles,Pacific,48
15207,S,M,100000,0,0,1,0,2-5 Miles,Pacific,47
15208,M,F,60000,1,0,1,1,5-10 Miles,Pacific,52
15209,M,M,60000,1,0,1,1,0-1 Miles,Pacific,53
15210,S,M,60000,1,0,1,1,5-10 Miles,Pacific,52
15211,S,M,60000,1,0,0,1,0-1 Miles,Pacific,54
15212,M,M,60000,1,0,1,1,5-10 Miles,Pacific,54
15213,M,F,60000,1,0,1,1,0-1 Miles,Pacific,54
15214,S,F,100000,0,0,0,1,1-2 Miles,Pacific,48
15215,S,M,100000,0,0,0,1,1-2 Miles,Pacific,48
15216,M,F,60000,1,0,1,1,5-10 Miles,Pacific,55
15217,S,M,60000,1,0,1,1,5-10 Miles,Pacific,55
15218,S,M,70000,0,0,1,1,5-10 Miles,Pacific,50
15219,S,M,70000,0,0,0,1,0-1 Miles,Pacific,50
15220,S,M,70000,0,0,0,1,0-1 Miles,Pacific,51
15221,S,M,70000,0,0,0,1,0-1 Miles,Pacific,51
15222,M,F,70000,0,0,0,1,0-1 Miles,Pacific,50
15223,S,F,70000,0,0,1,1,5-10 Miles,Pacific,50
15224,S,M,70000,0,0,0,1,5-10 Miles,Pacific,51
15225,M,F,90000,1,0,1,1,2-5 Miles,Pacific,55
15226,S,F,70000,0,0,0,2,0-1 Miles,Pacific,51
15227,S,M,70000,0,0,1,2,5-10 Miles,Pacific,52
15228,M,M,70000,0,0,0,2,0-1 Miles,Pacific,51
15229,M,M,60000,1,0,1,1,0-1 Miles,Pacific,53
15230,M,F,70000,5,4,1,2,0-1 Miles,Pacific,52
15231,M,F,70000,5,4,0,2,0-1 Miles,Pacific,53
15232,S,M,60000,1,0,1,1,5-10 Miles,Pacific,54
15233,M,F,70000,5,4,1,3,5-10 Miles,Pacific,54
15234,S,F,100000,4,0,1,1,10+ Miles,Pacific,57
15235,M,F,60000,3,2,1,2,0-1 Miles,Pacific,55
15236,M,F,70000,5,4,1,3,10+ Miles,Pacific,55
15237,M,M,70000,5,4,0,3,5-10 Miles,Pacific,55
15238,M,M,70000,1,0,1,1,5-10 Miles,Pacific,58
15239,M,M,70000,1,0,1,1,5-10 Miles,Pacific,59
15240,M,F,40000,2,0,1,1,0-1 Miles,Pacific,61
15241,M,M,40000,2,0,1,1,5-10 Miles,Pacific,62
15242,M,M,40000,2,0,1,1,0-1 Miles,Pacific,62
15243,M,F,30000,0,0,1,2,5-10 Miles,North America,39
15244,M,F,30000,0,0,1,2,5-10 Miles,North America,39
15245,M,M,30000,0,0,1,2,5-10 Miles,North America,39
15246,M,F,30000,0,0,1,2,5-10 Miles,North America,39
15247,S,F,40000,0,0,0,2,0-1 Miles,North America,39
15248,M,M,40000,0,0,1,2,5-10 Miles,North America,38
15249,S,F,30000,0,0,0,2,0-1 Miles,North America,35
15250,S,M,30000,0,0,0,2,0-1 Miles,North America,34
15251,S,M,30000,0,0,1,2,5-10 Miles,North America,35
15252,M,F,40000,0,0,1,2,5-10 Miles,North America,35
15253,M,M,10000,5,0,1,2,5-10 Miles,Pacific,69
15254,M,F,40000,0,0,0,2,0-1 Miles,North America,35
15255,M,M,40000,0,0,1,2,5-10 Miles,North America,37
15256,S,M,40000,0,0,0,2,0-1 Miles,North America,37
15257,S,M,40000,0,0,1,2,5-10 Miles,North America,37
15258,M,F,40000,0,0,1,2,5-10 Miles,North America,37
15259,S,M,30000,0,0,0,2,5-10 Miles,North America,37
15260,S,F,30000,0,0,1,2,5-10 Miles,North America,38
15261,M,F,40000,2,0,0,2,0-1 Miles,Pacific,75
15262,M,F,30000,2,0,0,2,0-1 Miles,Pacific,75
15263,M,F,30000,2,0,0,2,5-10 Miles,Pacific,74
15264,M,M,30000,2,0,0,2,5-10 Miles,Pacific,74
15265,S,M,40000,2,0,1,2,5-10 Miles,Pacific,75
15266,M,F,40000,2,0,1,2,0-1 Miles,Pacific,74
15267,M,F,40000,2,0,0,2,0-1 Miles,Pacific,72
15268,S,F,60000,2,0,1,1,5-10 Miles,Pacific,72
15269,M,F,40000,0,0,1,2,5-10 Miles,North America,39
15270,S,F,40000,0,0,0,2,1-2 Miles,North America,39
15271,S,M,40000,0,0,1,2,5-10 Miles,North America,39
15272,S,M,40000,0,0,0,2,1-2 Miles,North America,39
15273,S,M,40000,0,0,1,1,5-10 Miles,North America,39
15274,S,M,40000,0,0,1,1,5-10 Miles,North America,39
15275,M,M,40000,0,0,1,1,5-10 Miles,North America,38
15276,S,F,30000,0,0,0,1,1-2 Miles,North America,41
15277,S,F,30000,0,0,0,1,1-2 Miles,North America,41
15278,S,M,30000,0,0,1,1,5-10 Miles,North America,41
15279,S,M,30000,0,0,0,1,1-2 Miles,North America,40
15280,S,F,80000,0,0,0,1,1-2 Miles,North America,47
15281,S,M,110000,0,1,1,1,10+ Miles,North America,48
15282,M,F,80000,4,3,1,0,1-2 Miles,North America,52
15283,S,M,40000,0,0,0,0,1-2 Miles,North America,42
15284,S,M,40000,0,0,0,0,1-2 Miles,North America,43
15285,S,F,40000,0,0,1,0,0-1 Miles,North America,43
15286,M,M,50000,0,0,1,0,0-1 Miles,North America,41
15287,S,F,50000,1,0,1,0,1-2 Miles,North America,42
15288,M,M,50000,1,0,1,0,1-2 Miles,North America,42
15289,M,F,40000,1,0,1,0,0-1 Miles,North America,43
15290,M,M,50000,1,0,0,0,0-1 Miles,North America,43
15291,S,F,60000,1,0,1,0,1-2 Miles,North America,43
15292,S,F,60000,1,0,1,0,1-2 Miles,North America,44
15293,M,M,60000,1,0,1,0,1-2 Miles,North America,44
15294,M,M,60000,1,1,1,0,1-2 Miles,North America,44
15295,M,M,60000,1,1,1,0,1-2 Miles,North America,44
15296,M,F,60000,1,1,1,0,0-1 Miles,North America,44
15297,M,F,60000,1,1,1,0,1-2 Miles,North America,44
15298,M,M,50000,1,1,1,0,0-1 Miles,North America,43
15299,M,M,50000,1,1,1,0,0-1 Miles,North America,42
15300,M,M,60000,1,0,1,0,0-1 Miles,North America,42
15301,S,F,60000,1,0,1,0,2-5 Miles,North America,43
15302,S,F,70000,1,0,1,0,2-5 Miles,North America,43
15303,S,F,70000,4,0,1,2,1-2 Miles,North America,70
15304,M,F,70000,5,0,1,2,1-2 Miles,North America,70
15305,S,F,70000,5,0,1,3,2-5 Miles,North America,69
15306,M,F,60000,4,0,1,2,2-5 Miles,North America,69
15307,M,F,60000,4,0,1,2,2-5 Miles,North America,70
15308,M,F,60000,4,0,1,2,10+ Miles,North America,70
15309,M,M,60000,4,0,1,2,10+ Miles,North America,70
15310,M,F,60000,4,0,1,2,2-5 Miles,North America,69
15311,M,M,60000,4,0,1,2,10+ Miles,North America,70
15312,M,F,60000,4,0,1,2,10+ Miles,North America,70
15313,M,M,60000,4,0,1,2,2-5 Miles,North America,68
15314,S,M,60000,5,0,1,3,10+ Miles,North America,69
15315,M,F,70000,4,1,0,1,1-2 Miles,North America,68
15316,M,F,60000,5,0,1,3,2-5 Miles,North America,67
15317,M,F,60000,5,0,1,3,2-5 Miles,North America,68
15318,M,F,60000,2,1,1,0,2-5 Miles,North America,67
15319,M,F,70000,4,1,0,1,1-2 Miles,North America,68
15320,M,M,70000,4,1,1,1,10+ Miles,North America,68
15321,M,M,80000,5,0,1,2,1-2 Miles,North America,68
15322,M,M,80000,5,0,1,2,5-10 Miles,North America,68
15323,M,M,40000,2,1,1,2,10+ Miles,North America,67
15324,M,F,40000,2,1,0,2,2-5 Miles,North America,67
15325,M,M,60000,2,1,1,1,2-5 Miles,North America,67
15326,M,M,60000,2,1,1,2,2-5 Miles,North America,66
15327,S,F,60000,2,1,1,0,10+ Miles,North America,66
15328,M,M,70000,4,1,1,2,1-2 Miles,North America,66
15329,S,F,70000,4,1,1,2,10+ Miles,North America,66
15330,S,F,60000,2,1,0,2,2-5 Miles,North America,66
15331,M,M,60000,2,1,1,2,2-5 Miles,North America,66
15332,M,M,60000,2,1,1,2,10+ Miles,North America,66
15333,M,F,60000,2,1,1,0,2-5 Miles,North America,65
15334,S,F,40000,2,1,1,2,10+ Miles,North America,65
15335,S,F,60000,2,1,1,2,2-5 Miles,North America,65
15336,M,M,60000,2,1,1,1,2-5 Miles,North America,64
15337,M,F,60000,2,1,1,1,10+ Miles,North America,65
15338,M,F,60000,2,1,1,1,10+ Miles,North America,65
15339,M,M,60000,2,1,1,1,10+ Miles,North America,65
15340,M,F,40000,2,1,1,3,10+ Miles,North America,64
15341,M,F,60000,2,1,1,2,2-5 Miles,North America,63
15342,M,F,60000,2,1,1,2,2-5 Miles,North America,64
15343,M,M,60000,2,1,1,2,10+ Miles,North America,64
15344,M,M,70000,4,2,1,1,1-2 Miles,North America,64
15345,M,F,70000,4,2,0,2,2-5 Miles,North America,64
15346,S,M,70000,4,2,1,2,10+ Miles,North America,64
15347,M,F,60000,3,1,1,2,2-5 Miles,North America,63
15348,S,M,70000,4,2,1,2,10+ Miles,North America,62
15349,M,F,70000,4,2,1,2,10+ Miles,North America,62
15350,M,F,70000,4,2,0,2,2-5 Miles,North America,63
15351,M,M,70000,5,2,1,2,10+ Miles,North America,63
15352,S,M,130000,2,3,0,4,0-1 Miles,Europe,57
15353,S,F,160000,2,3,0,4,0-1 Miles,Europe,57
15354,M,M,170000,3,3,1,3,0-1 Miles,Europe,58
15355,M,F,100000,2,3,1,4,2-5 Miles,Europe,59
15356,M,F,120000,3,4,1,4,10+ Miles,Europe,60
15357,M,M,120000,2,4,1,4,5-10 Miles,Europe,59
15358,S,F,90000,3,0,1,1,5-10 Miles,North America,83
15359,M,M,70000,4,0,1,2,0-1 Miles,North America,82
15360,M,M,110000,1,2,1,1,1-2 Miles,North America,82
15361,S,M,160000,0,0,0,4,0-1 Miles,North America,82
15362,M,F,90000,4,4,1,3,2-5 Miles,North America,49
15363,M,M,90000,4,4,1,3,0-1 Miles,North America,50
15364,S,M,90000,5,5,1,3,2-5 Miles,North America,50
15365,M,F,120000,3,2,1,4,2-5 Miles,North America,49
15366,M,F,130000,1,1,1,4,0-1 Miles,North America,49
15367,S,F,90000,0,0,0,1,10+ Miles,North America,51
15368,M,F,110000,3,2,1,4,2-5 Miles,North America,51
15369,M,M,70000,3,2,1,0,5-10 Miles,North America,59
15370,M,F,70000,4,3,0,0,0-1 Miles,North America,59
15371,M,M,80000,3,0,0,2,0-1 Miles,North America,59
15372,M,M,80000,3,0,0,2,2-5 Miles,North America,59
15373,M,F,60000,2,0,1,2,5-10 Miles,North America,81
15374,M,F,70000,4,0,1,2,5-10 Miles,North America,80
15375,S,F,80000,4,0,1,2,2-5 Miles,North America,80
15376,S,F,80000,4,3,0,2,0-1 Miles,North America,52
15377,S,F,80000,4,3,1,2,2-5 Miles,North America,52
15378,M,M,80000,4,3,1,2,2-5 Miles,North America,52
15379,M,F,130000,3,2,1,4,1-2 Miles,North America,51
15380,M,M,100000,1,2,1,3,5-10 Miles,North America,52
15381,M,F,100000,1,2,1,3,1-2 Miles,North America,53
15382,M,F,110000,1,3,1,2,1-2 Miles,North America,53
15383,M,M,130000,1,2,1,4,0-1 Miles,North America,52
15384,M,M,80000,5,4,1,3,5-10 Miles,North America,54
15385,M,F,90000,4,3,1,1,5-10 Miles,North America,54
15386,S,M,90000,4,3,0,2,1-2 Miles,North America,54
15387,M,M,110000,1,3,1,4,5-10 Miles,North America,54
15388,M,F,130000,1,3,1,1,0-1 Miles,North America,54
15389,S,F,130000,1,3,0,3,0-1 Miles,North America,54
15390,M,M,60000,2,0,0,2,1-2 Miles,North America,60
15391,M,F,90000,2,1,0,1,10+ Miles,North America,60
15392,S,F,80000,2,0,0,2,1-2 Miles,North America,61
15393,M,F,60000,2,0,1,2,5-10 Miles,North America,79
15394,M,F,90000,4,0,1,2,1-2 Miles,North America,79
15395,S,M,80000,5,4,1,3,5-10 Miles,North America,54
15396,M,F,100000,3,2,1,4,5-10 Miles,North America,54
15397,M,M,110000,5,3,0,4,2-5 Miles,North America,55
15398,M,M,150000,1,2,1,4,2-5 Miles,North America,54
15399,S,F,80000,2,0,1,2,5-10 Miles,North America,61
15400,M,M,60000,2,0,0,2,1-2 Miles,North America,60
15401,S,F,60000,2,0,1,2,5-10 Miles,North America,61
15402,M,M,60000,2,0,0,2,1-2 Miles,North America,61
15403,M,M,60000,2,0,0,2,1-2 Miles,North America,61
15404,S,F,70000,3,1,1,1,5-10 Miles,North America,61
15405,M,M,70000,3,0,1,2,5-10 Miles,North America,62
15406,S,F,70000,3,0,1,2,1-2 Miles,North America,62
15407,S,F,70000,3,0,1,2,1-2 Miles,North America,62
15408,S,F,70000,3,0,1,2,5-10 Miles,North America,61
15409,M,M,40000,3,0,0,2,5-10 Miles,North America,63
15410,M,F,40000,3,0,0,2,1-2 Miles,North America,63
15411,S,M,70000,4,0,1,2,10+ Miles,North America,77
15412,M,M,130000,2,3,1,3,2-5 Miles,North America,78
15413,M,M,130000,2,3,1,4,0-1 Miles,North America,78
15414,M,M,110000,2,4,1,0,5-10 Miles,North America,76
15415,M,F,110000,2,4,0,1,2-5 Miles,North America,76
15416,M,M,100000,2,3,1,3,1-2 Miles,North America,75
15417,S,M,70000,5,0,1,2,10+ Miles,North America,74
15418,S,M,90000,4,4,0,2,1-2 Miles,North America,46
15419,S,M,100000,2,0,1,2,1-2 Miles,North America,47
15420,M,M,100000,2,0,1,3,1-2 Miles,North America,46
15421,S,M,100000,3,0,0,3,1-2 Miles,North America,47
15422,M,F,40000,0,0,1,2,5-10 Miles,North America,36
15423,S,M,40000,0,0,0,2,5-10 Miles,North America,36
15424,S,F,30000,0,0,0,1,5-10 Miles,North America,36
15425,M,F,10000,5,0,0,2,1-2 Miles,Pacific,70
15426,S,F,10000,5,0,1,3,5-10 Miles,Pacific,71
15427,S,F,60000,0,0,0,1,1-2 Miles,North America,35
15428,M,M,60000,0,0,1,2,5-10 Miles,North America,36
15429,M,M,70000,0,0,0,2,0-1 Miles,North America,36
15430,M,M,40000,0,0,1,1,5-10 Miles,North America,37
15431,M,M,40000,0,0,1,1,5-10 Miles,North America,37
15432,S,M,60000,0,0,1,2,5-10 Miles,North America,37
15433,S,M,60000,0,0,0,2,1-2 Miles,North America,37
15434,M,M,20000,4,0,0,2,1-2 Miles,Pacific,70
15435,S,M,30000,2,0,1,2,5-10 Miles,Pacific,68
15436,S,F,30000,2,0,1,2,5-10 Miles,Pacific,68
15437,M,F,20000,4,0,1,2,5-10 Miles,Pacific,68
15438,M,M,30000,2,0,0,2,1-2 Miles,Pacific,68
15439,M,M,10000,2,1,1,2,1-2 Miles,Pacific,67
15440,M,M,10000,0,0,1,0,0-1 Miles,Europe,41
15441,M,F,10000,1,0,1,0,0-1 Miles,Europe,49
15442,M,M,10000,1,0,1,0,0-1 Miles,Europe,53
15443,M,M,10000,1,0,1,0,0-1 Miles,Europe,53
15444,M,M,20000,1,0,1,0,0-1 Miles,Europe,53
15445,M,M,20000,1,0,1,0,0-1 Miles,Europe,52
15446,S,M,20000,1,0,1,0,0-1 Miles,Europe,54
15447,M,F,20000,1,0,1,0,0-1 Miles,Europe,54
15448,M,M,20000,1,0,1,0,0-1 Miles,Europe,53
15449,M,M,30000,1,0,1,0,0-1 Miles,Europe,80
15450,M,M,10000,1,0,1,0,0-1 Miles,Europe,79
15451,M,F,30000,4,0,1,0,0-1 Miles,Europe,53
15452,M,F,10000,1,0,1,0,0-1 Miles,Europe,57
15453,M,F,20000,1,0,1,0,0-1 Miles,Europe,57
15454,M,M,20000,1,0,1,0,0-1 Miles,Europe,60
15455,S,F,10000,2,0,1,1,0-1 Miles,Europe,75
15456,S,M,20000,1,0,1,0,0-1 Miles,Europe,74
15457,M,F,20000,1,0,1,0,0-1 Miles,Europe,74
15458,M,F,20000,1,0,1,0,0-1 Miles,Europe,73
15459,M,F,20000,1,0,1,0,0-1 Miles,Europe,73
15460,M,F,20000,1,0,1,0,0-1 Miles,Europe,73
15461,M,M,30000,1,0,1,0,0-1 Miles,Europe,73
15462,M,M,10000,3,0,1,1,0-1 Miles,Europe,72
15463,S,M,10000,3,0,1,1,1-2 Miles,Europe,71
15464,M,F,10000,0,0,0,1,0-1 Miles,Pacific,35
15465,M,F,10000,0,0,0,1,0-1 Miles,Pacific,35
15466,M,M,50000,1,1,1,0,2-5 Miles,North America,45
15467,M,M,50000,1,1,1,1,2-5 Miles,North America,45
15468,M,F,50000,1,1,1,1,0-1 Miles,North America,44
15469,M,M,60000,1,0,1,0,0-1 Miles,North America,44
15470,M,F,60000,1,0,1,0,0-1 Miles,North America,45
15471,S,F,50000,2,2,1,0,2-5 Miles,North America,46
15472,S,F,50000,2,2,1,0,2-5 Miles,North America,45
15473,S,F,50000,2,2,0,0,0-1 Miles,North America,46
15474,M,M,50000,2,2,1,0,2-5 Miles,North America,46
15475,S,F,50000,2,2,1,0,0-1 Miles,North America,45
15476,S,F,60000,1,0,1,0,2-5 Miles,North America,45
15477,S,M,60000,1,0,1,0,2-5 Miles,North America,46
15478,M,F,60000,1,0,1,0,0-1 Miles,North America,44
15479,M,F,60000,1,0,1,0,0-1 Miles,North America,44
15480,M,F,70000,2,0,1,0,0-1 Miles,North America,44
15481,S,F,70000,2,0,1,0,2-5 Miles,North America,44
15482,M,F,70000,2,0,1,0,2-5 Miles,North America,44
15483,M,F,70000,3,0,1,0,0-1 Miles,North America,44
15484,M,M,80000,1,0,1,0,0-1 Miles,North America,44
15485,M,F,60000,1,0,1,0,2-5 Miles,North America,45
15486,M,M,60000,1,0,1,0,0-1 Miles,North America,45
15487,S,M,60000,1,0,1,0,2-5 Miles,North America,46
15488,M,M,60000,1,0,1,0,0-1 Miles,North America,46
15489,S,F,60000,2,2,1,0,2-5 Miles,North America,47
15490,S,F,70000,2,2,0,0,0-1 Miles,North America,47
15491,S,F,70000,2,2,1,1,2-5 Miles,North America,47
15492,S,F,70000,2,2,1,1,2-5 Miles,North America,46
15493,M,M,70000,2,2,1,1,2-5 Miles,North America,46
15494,S,F,70000,2,2,0,1,0-1 Miles,North America,46
15495,M,M,40000,5,5,1,2,2-5 Miles,North America,48
15496,S,F,40000,5,5,1,2,2-5 Miles,North America,48
15497,M,F,40000,0,0,0,1,0-1 Miles,North America,48
15498,M,F,60000,1,0,1,0,0-1 Miles,North America,45
